ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},pt,168,True,True,1,26,86912.53100722062,3.16080351519341,63612.060882539736,-0.03649784010216717,-35412.14375005767,-92188.45000000001,0.95,87543.45160604721,57525.821915947265,6.03363340098149,39035.501362474904,0.45298255393567455,5,rmse,108045.22301531397,,,,131217.22289146497,0.26693500327904424,110312.14423285206,-0.8558465828285484,False,SouthCarolina-conventional
prophet,prophet,,{},,168,False,True,1,26,1512.1051588195546,2.9720267920874424,1177.358789975862,0.044527027368628125,-245.23041379846256,-271.21999999999935,0.95,2799.780909509999,1481.8602989751182,2.256881643177399,1110.427518850612,0.1054597531737661,,,,True,,,4439.714649514893,0.2704427622283417,4013.3423631292826,-4.188334191780892,True,SouthCarolina-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,1519.1045399056147,1.4679052190510806,1198.2258935124764,0.03566098018854158,213.40390537792211,-271.21999999999935,0.95,2459.246851649508,1459.4854453746739,1.1625685577862188,1074.0219354490619,0.2165092974474323,,,,,"['knn', 'mlp', 'gbt', 'svr', 'elasticnet', 'mlr', 'xgboost']","(0.20794920492462213, 0.201860219309604, 0.1939991243247959, 0.1932810090380307, 0.19320889775155276, 0.009701544651394448, 0.0)",2802.302728212155,0.1666065411349849,2415.6991922838297,-1.0670354529343058,False,SouthCarolina-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,1519.499199415633,1.4946201754845443,1200.0924690768193,0.035159849433371027,224.52370744694434,-271.21999999999935,0.95,2915.7609485508037,1457.3487374657036,1.1517341869645652,1072.601250336515,0.21880170171830782,,,,,"['knn', 'mlp', 'gbt', 'svr', 'elasticnet']",,2885.8866128582104,0.17156403688287586,2489.174672073959,-1.1921807178706247,False,SouthCarolina-organic
silverkite,silverkite,,{},,168,False,True,1,26,1523.4435724331688,1.394413158408899,1182.5905209114649,0.03014421147408075,-54.31974944093858,-271.21999999999935,0.95,3113.553855563732,1514.5195224728614,1.222674437242235,1091.804891077119,0.06559509194797475,,,,True,,,1866.904053848992,0.10406205698190701,1483.8886802438321,0.08259347691143926,False,SouthCarolina-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,1546.8900927125112,1.1919925965181986,1210.625133806964,6.140229743811787e-05,100.40983940833966,-271.21999999999935,0.95,2605.4058339393714,1639.0717765888587,1.1746474504355537,1192.1484975311123,0.011833208552537333,5,rmse,1868.966875147726,,,,1853.863826960742,0.10385017077487667,1498.2030951476904,0.09536478999601272,False,SouthCarolina-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'adam', 'random_state': 20}",minmax,168,True,True,1,26,1547.5248175769482,0.9834620279967038,1211.3800113366162,-0.000759362030977595,7.563429897517672,-271.21999999999935,0.95,3177.216329298852,1650.112959365162,0.9962297174913309,1202.5255340577585,-0.0015246910774915357,5,rmse,1859.2695535615512,,,,1960.6718075877463,0.10408056215005557,1609.2589713513012,-0.01187679072130976,False,SouthCarolina-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 0.5, 'epsilon': 0.01}",minmax,168,True,True,1,26,1551.2120541824308,1.538142615740103,1220.3247332993492,-0.005533996434907262,166.8246386589289,-271.21999999999935,0.95,3568.421397674795,1649.0409439409382,1.3925252120758078,1195.8978829903492,-0.00022380903084928683,5,rmse,1868.8860451461733,,,,2408.4845709496944,0.142904262561619,2048.0905629279196,-0.5268823093505204,False,SouthCarolina-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 20, 'weights': 'uniform'}",minmax,168,True,True,1,26,1557.0098331905572,1.5196954077787208,1237.3508653846156,-0.013064570571209355,183.02550000000002,-271.21999999999935,0.95,3180.391653599966,1634.6520864042093,1.6338322799222544,1210.7537676056336,0.01715512658605034,5,rmse,1852.4443706983075,,,,1912.5098191783966,0.09003606970387866,1423.7577307692297,0.03722418226167323,False,SouthCarolina-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,1,26,1591.907447939526,4.099619964499007,1275.2751490108783,-0.058985578599208166,-1528.7340087890625,-271.21999999999935,0.95,451.88663418126646,288.0011764143664,0.8670703506705238,225.36566014948022,0.9694913610078106,5,rmse,2085.535962568075,,,,4429.964077585661,0.2514915299332138,3790.284153236976,-4.165569812856549,False,SouthCarolina-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},pt,168,True,True,1,26,1593.0369444936969,2.2447720802571323,1306.1247217562332,-0.060488863104373625,-700.5728996498997,-271.21999999999935,0.95,3142.404041004611,1460.1605624611195,2.8832881504209986,1090.705860506837,0.21578428809527106,5,rmse,2074.661439209311,,,,2431.3680322096825,0.11024614735913651,1792.7921441045337,-0.5560345322880831,False,SouthCarolina-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': 'sqrt'}",minmax,168,True,True,1,26,1609.4422217867814,4.015045587391613,1310.0437716770784,-0.08244340124372629,664.7951292699355,-271.21999999999935,0.95,1492.3633365483413,834.6619469281366,1.776161063544592,662.391061580358,0.7437549182373189,5,rmse,1868.0811051349874,,,,11191.064716483403,0.6416387292473572,9792.412600756945,-31.965573894708236,False,SouthCarolina-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},scale,168,True,True,1,26,994833.8447973762,14.66404331084693,679912.9274448042,0.13900857716319814,-217817.15745554044,2431444.1900000004,0.95,1260841.1624133023,632778.3236047528,3.992650984075618,459024.10779719136,0.3635812106394388,5,rmse,775716.4507391495,,,,2528391.6882932675,0.3357523996596222,2225118.9299346656,-2.10783361888926,True,SouthCentral-conventional
silverkite,silverkite,,{},,168,False,True,1,26,1023113.3519542492,3.263112709262491,707129.9146544876,0.08936313810285845,-276709.31602353364,2431444.1900000004,0.95,1279056.027596552,597658.0722183737,4.0757610927556565,439479.1063343647,0.3967285901648274,,,,True,,,1806782.0329134369,0.1740448475517644,1276177.8202728438,-0.5870133451548163,False,SouthCentral-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': None}",minmax,168,True,True,1,26,1069628.4485561044,7.7079587920901025,779951.2591040789,0.004677980965788531,-5150.823390847327,2431444.1900000004,0.95,631173.2047833409,303410.2363345326,1.379709767572627,231961.03964604688,0.8536811552934964,5,rmse,421621.6903667767,,,,3443188.4468242275,0.4313222812117225,2931442.6843223716,-4.763557592941095,False,SouthCentral-conventional
prophet,prophet,,{},,168,False,True,1,26,1074304.0584473982,2.3245064416393744,775915.6490154789,-0.00404263375038072,109024.55719677963,2431444.1900000004,0.95,1495174.7077603943,730125.5547465424,3.491490031060132,526913.6385240058,0.0996688776850525,,,,True,,,2784816.0334126167,0.3783424217115225,2494475.131619445,-2.770179900536925,False,SouthCentral-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,1075786.4123790655,4.689384348929843,739331.9901991659,-0.0068153559876162895,-46565.94783353951,2431444.1900000004,0.95,1145441.855147515,600398.4417728576,1.0635607865223293,416907.3288183011,0.42704710417661906,,,,,"['knn', 'mlp', 'elasticnet', 'svr', 'gbt', 'xgboost', 'mlr']","(0.20494555009396617, 0.18667698460111806, 0.18444457740146353, 0.1768279233753883, 0.15414594597752893, 0.09295901855053496, 0.0)",2429930.0756675024,0.2993893578680346,2045657.987146873,-1.870493747233278,False,SouthCentral-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,1076180.7786357317,16.698217673612927,811052.722531175,-0.007553656407437215,25999.158203125,2431444.1900000004,0.95,71736.63011643528,28081.595018840682,0.24172527343156236,20739.48182919788,0.9987466182997286,5,rmse,562176.6058255434,,,,2751330.5669555487,0.3456369909555133,2338270.1239190204,-2.680057450985485,False,SouthCentral-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,1078497.663087555,3.5275094382109278,733756.8816007829,-0.011896603743408507,-47523.31246680058,2431444.1900000004,0.95,1110762.983016573,647661.4275159171,1.1150881499521164,450688.1921663585,0.3332916852654839,,,,,"['knn', 'mlp', 'elasticnet', 'svr', 'gbt']",,2438096.4034118676,0.29839551948208853,2044320.6663757213,-1.8898200504921703,False,SouthCentral-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 0.5, 'epsilon': 0.01}",minmax,168,True,True,1,26,1083261.8494546895,1.4877581245666827,724135.3096301656,-0.020856311457220444,22292.66653901175,2431444.1900000004,0.95,1822077.8434030204,793379.896186447,1.2555470342782895,542496.7444215284,-0.0004656655123904674,5,rmse,369518.0213371844,,,,2023092.7292956826,0.21939471329429935,1562403.0301058618,-0.9897597019482909,False,SouthCentral-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",minmax,168,True,True,1,26,1086671.1020521868,1.0002479018812336,725847.7645934685,-0.02729212148893967,-7.197661744751855,2431444.1900000004,0.95,1368684.0003324891,793408.228433962,1.0000207338490916,543122.7750830189,-0.0005371216889871189,5,rmse,346893.35253709793,,,,2336559.6654033796,0.2614329379476981,1847866.7551694508,-1.6541337425929616,False,SouthCentral-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,1086904.6060453178,1.1481974600792988,726895.1521745392,-0.02773365818647955,-3935.355320422539,2431444.1900000004,0.95,1760160.7160280596,788725.6869536331,1.1931603307672307,539091.7938354589,0.011237980357850508,5,rmse,352021.5035721596,,,,2450921.5974469217,0.282580795626845,1978329.022217616,-1.920302834797107,False,SouthCentral-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 4, 'weights': 'uniform'}",minmax,168,True,True,1,26,1112864.0786362104,7.344715721825121,781472.5676923078,-0.07741240153034323,-250815.85250000004,2431444.1900000004,0.95,1365754.5245978027,689015.5501673913,2.8144429068017023,479675.50346830994,0.24543292205232126,5,rmse,304927.9068712089,,,,2175279.42843761,0.3022801154025166,1923521.0068269225,-1.3003777477911944,False,SouthCentral-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,13528.052887504553,1.470985943269437,10460.701097693809,0.033392602045879016,17143.771484375,9440.380000000005,0.95,2432.394291887075,1099.4262804678679,0.27073676734350716,802.3019536939812,0.9972839230824599,5,rmse,17765.050896241184,,,,15801.00388711335,0.09374914798339044,11787.855623497599,0.40832199591241913,True,SouthCentral-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,13802.475234279083,1.0546526040107205,11179.148421386308,-0.006221245660738894,404.6007232041805,9440.380000000005,0.95,44943.753658976995,21099.30532813648,0.9861648368804022,13386.776886225001,-0.00033658024044735946,5,rmse,10691.22916032101,,,,18616.059606975447,0.12639840051528162,15244.853281150536,0.17871935811189887,False,SouthCentral-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",pt,168,True,True,1,26,13836.503973703873,1.0045810106074462,11124.793847678959,-0.011188854488368483,82.3383603325353,9440.380000000005,0.95,30705.16665146636,21091.84521719053,0.9895472367626321,13383.80246054241,0.0003706755171251075,5,rmse,10752.61428129299,,,,20340.262389759147,0.13126000218644723,16467.474710572707,0.01954161118752029,False,SouthCentral-organic
silverkite,silverkite,,{},,168,False,True,1,26,13887.985423918564,1.0919144183758007,11228.304997514047,-0.018727509313935853,-242.421571420443,9440.380000000005,0.95,40037.0623944011,19331.199465222744,1.356908023613944,12167.530351316687,0.04276204711977771,,,,True,,,18921.120044791394,0.1353802101871185,15932.380458796057,0.1515822482567808,False,SouthCentral-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.1, 'l1_ratio': 0.5}",minmax,168,True,True,1,26,14026.371463411282,1.211406163730424,11175.1149488396,-0.03913076334518917,3082.7615355727185,9440.380000000005,0.95,45173.13082727916,20185.67789786916,1.748832047398882,12759.995648312412,0.08441954211216074,5,rmse,10271.091327522923,,,,28028.03090136072,0.1724012829304978,22990.709121809075,-0.8616637396895801,False,SouthCentral-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,14365.873753331987,1.1560819028146445,11379.879268033505,-0.09004297634974079,715.4133242319265,9440.380000000005,0.95,33193.68964119426,17939.587031282157,1.3236017955622705,11431.364487148694,0.27683946165932327,,,,,"['knn', 'elasticnet', 'svr', 'mlp', 'gbt']",,15966.22941638311,0.09888676634891666,12704.367468303073,0.3958833642093832,False,SouthCentral-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 8, 'weights': 'uniform'}",minmax,168,True,True,1,26,14424.50206970597,1.488513027157178,11870.796586538461,-0.09895824196230718,2730.371250000002,9440.380000000005,0.95,49967.9809137003,20381.220248533984,2.228782116237003,13120.341188380284,0.06659483222993168,5,rmse,10268.306712038824,,,,15603.485893380368,0.09912750486754661,12491.94557692308,0.42302189902231,False,SouthCentral-organic
prophet,prophet,,{},,168,False,True,1,26,14441.634892270476,1.087504184604194,11525.974511423756,-0.10157038596334611,2676.855357960473,9440.380000000005,0.95,32075.66719215418,18716.238240761686,2.9773446222460898,12412.065273066359,0.10269634923614102,,,,True,,,14932.320962845646,0.10253897615615103,12517.84772388679,0.4715904023315577,False,SouthCentral-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,14493.795521467104,1.1361302840944238,11327.914488913237,-0.10954211077433973,1754.436806783645,9440.380000000005,0.95,28569.033183218446,17945.49527930716,1.4206684721278693,11421.68734741202,0.27636304986803084,,,,,"['knn', 'elasticnet', 'svr', 'mlp', 'gbt', 'mlr', 'xgboost']","(0.1766066016452124, 0.17654100230429165, 0.1666434903911318, 0.16519739361364183, 0.16348130523994117, 0.1515302068057811, 0.0)",21387.63594671282,0.1227861794517587,16523.272994793086,-0.08403082253793781,False,SouthCentral-organic
